document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
№ KZ.7100934.24.01.00292 / 14.08.2020-14.08.2023,2020-08-14,2023-08-14,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
№ KZ.7100934.24.01.00298 / 21.08.2020-21.08.2023,2020-08-21,2023-08-21,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
№ KZ.7100934.24.01.00300 / 21.08.2020-21.08.2023,2020-08-21,2023-08-21,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
№ KZ.7100934.24.01.00270 / 17.06.2020-17.06.2023,2020-06-17,2023-06-17,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
№ KZ.7100934.24.01.00269 / 17.06.2020-17.06.2023,2020-06-17,2023-06-17,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
№ KZ.7100934.24.01.00296 / 18.08.2020-18.08.2023,2020-08-18,2023-08-18,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00085/ 20.10.2021-20.10.2024,2021-10-20,2024-10-20,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00446/ 06.12.2022-06.12.2025,2022-12-06,2025-12-06,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00453  / 09.12.2022-09.12.2025,2022-12-09,2025-12-09,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00450  / 06.12.2022-06.12.2025,2022-12-06,2025-12-06,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00449  / 06.12.2022-06.12.2025,2022-12-06,2025-12-06,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00448  / 06.12.2022-06.12.2025,2022-12-06,2025-12-06,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00335  / 30.06.2022-30.06.2025,2022-06-30,2025-06-30,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00447  / 06.12.2022-06.12.2025,2022-12-06,2025-12-06,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00442  / 11.11.2022-11.11.2025,2022-11-11,2025-11-11,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00352  / 27.07.2022-27.07.2025,2022-07-27,2025-07-27,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00342  / 07.07.2022-07.07.2025,2022-07-07,2025-07-07,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00336  / 30.06.2022-30.06.2025,2022-06-30,2025-06-30,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00256   / 07.04.2022-07.04.2025,2022-04-07,2025-04-07,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00253  / 07.04.2022-07.04.2025,2022-04-07,2025-04-07,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
ЕАЭС KZ 7100934.13.12.00139  / 29.12.2021-29.12.2024,2021-12-29,2024-12-29,-,"ТОО ""High Industrial Lubricants &  Liquids Corporation"" (HILL)""",50940002443
04-71-24/43 от 24.04.2024г.,2024-04-24,,не подлежит,ТОО Джен Сервис,210140024182
Декларация о соответствии №EAЭС KZ 3110317.13.12.00214 от 25.05.2023 по 19.05.2026г.,2023-05-25,2026-05-19,не лицензируется,"Общественное объединение ""Общество инвалидов ""ДАР""",210640039298
Декларация о соответствии №EAЭС KZ 3110317.13.12.00213 от 25.05.2023 по 19.05.2026г.,2023-05-25,2026-05-19,не лицензируется,"Общественное объединение ""Общество инвалидов ""ДАР""",210640039298
Сертификат соответствия №ЕАЭС KZ3110317.01.01.00116 от 05.06.2023г.по 19.05.2026г.,2023-06-05,2026-05-19,не лицензируется,"Общественное объединение ""Общество инвалидов ""ДАР""",210640039298
Сертификат соответствия №ЕАЭС KZ3110317.01.01.00117 от 05.06.2023г.по 19.05.2026г.,2023-06-05,2026-05-19,не лицензируется,"Общественное объединение ""Общество инвалидов ""ДАР""",210640039298
Сертификат соответсвия №KZ.C.01.0318.C23.01098  от 19.05.2023 г. до 19.05.2026 г.,2023-05-19,2026-05-19,не лицензируется,"Общественное объединение ""Общество инвалидов ""ДАР""",210640039298
ЕАЭС KZ 500651.01.01.09373,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.01.01.09377,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.01.01.09374,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.01.01.09375,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.01.01.09376,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.13.12.21147,2024-07-17,2027-07-17,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.01.01.09378,2024-07-17,2029-07-16,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 500651.13.12.21148,2024-07-17,2027-07-17,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.02728,2024-07-17,2025-07-17,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.02729,2024-07-17,2025-07-17,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.03028,2024-12-23,2025-12-23,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.03029,2024-12-23,2025-12-23,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.02733,2024-12-23,2025-12-23,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.03030,2024-07-17,2025-07-17,-,ТОО «Asia Spec»,160540016332
ЕАЭС KZ 7500651.01.01.02735,2024-07-17,2025-07-17,-,ТОО «Asia Spec»,160540016332
"Письмо ТОО ""Еркін талғам"" № 01/117 от 27..06.2024г.",2024-06-27,,№24030331 от 11.10.2024г.,ТОО «LR-Med»,170640002182
Письмо №02-12/318 от 04.11.2020 г. – АО НЦЭС (не подлежит сертификации),2020-11-04,,"Лицензия №0003072 от 28.07.2009 - Изготовл.монтаж,ремонт НГП оборуд-ия",ТОО «Жигермунайсервис»,1240001592
Декларация о соответствии №ЕАЭС KZ 7100841.13.12.01931,2023-03-14,2024-04-14,"Лицензия №0003072 от 28.07.2009 - Изготовл.монтаж,ремонт НГП оборуд-ия",ТОО «Жигермунайсервис»,1240001592
"Письмо 03-14/14-010 от
14/03/2023г., ИЦ ТОО ""ФТП"" (не подлежит сертификации)",2024-03-14,,"Лицензия №0003072 от 28.07.2009 - Изготовл.монтаж,ремонт НГП оборуд-ия",ТОО «Жигермунайсервис»,1240001592
Письмо ТОО «ТДА Сервис» исх.№2180/2024-ОПС от 10.05.2024,2024-05-10,,-,"ТОО ""Глобал Энерджи Сервис Индастри""",150240008537
"Сертификат соотвествия№ ЕАЭС
KZ 7500533.01.01.00275 от 03.06.2022 г. дейстует до 03.06.2025",2022-06-03,2025-06-03,"Разрешение технических устройств, материалов№KZ21VEH00005835 от 20.12.2016",ТОО «ИРЗ Мунай КАЗАХСТАН (IMK)»,151040004926
"ЕАЭС №KZ.1900193.24.01.30339, дата выдачи 25.02.2020 г., дата окончания 25.02.2025 г.",2020-02-25,2025-02-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС №KZ.1900193.24.01.30338, дата выдачи 25.02.2020 г., дата окончания 25.02.2025 г.",2020-02-25,2025-02-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС №KZ.1900193.24.01.30394, дата выдачи 12.08.2020 г., дата окончания 12.08.2025 г.",2020-08-12,2025-08-12,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30340. дата выдачи 25.02.2020 г., дата окончания 25.02.2025 г.",2020-02-25,2025-02-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30337, дата выдачи 25.02.2020 г., дата окончания 25.02.2025 г.",2020-02-25,2025-02-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30336, дата выдачи 25.02.2020 г., дата окончания 25.02.2025 г.",2020-02-25,2025-02-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"№ЕАЭС KZ.1900193.22.01.30188, серия №0165311, дата выдачи 23.12.2020 г., дата окончания 23.12.2025 г.",2020-12-23,2025-12-23,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30427, дата выдачи 23.12.2020 г., дата окончания 23.12.2025 г.",2020-12-23,2025-12-23,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.03078, дата выдачи 28.03.2023 г., дата окончания 28.03.2026 г.",2023-03-28,2026-03-28,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.03081, дата выдачи 28.03.2023 г., дата окончания 28.03.2026 г.",2023-03-28,2026-03-28,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.03077, дата выдачи 28.03.2023 г., дата окончания 28.03.2026 г.",2023-03-28,2026-03-28,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.03079, дата выдачи 28.03.2023 г., дата окончания 28.03.2026 г.",2023-03-28,2026-03-28,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.03080, дата выдачи 28.03.2023 г., дата окончания 28.03.2026 г.",2023-03-28,2026-03-28,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30449, дата выдачи 02.04.2021 г., дата окончания 02.04.2026 г.",2021-04-02,2026-04-02,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.24.01.30450, дата выдачи 02.04.2021 г., дата окончания 02.04.2026 г.",2021-04-02,2026-04-02,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.00756, дата выдачи 02.03.2022 г., дата окончания 01.03.2027 г.",2022-03-02,2027-03-01,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.00779, дата выдачи 05.03.2022 г., дата окончания 04.03.2027 г.",2022-03-05,2027-03-04,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ.1900193.13.12.00780, дата выдачи 05.03.2022 г., дата окончания 04.03.2027 г.",2022-03-05,2027-03-04,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
"ЕАЭС № KZ 7500430.13.12.01074, дата выдачи 25.09.2024 г., дата окончания 25.09.2027 г.",2024-09-25,2027-09-25,-,"ТОО ""Казахстанский производственный комплекс""",190440037684
ЕАЭС KZ 1910317.13.12.00548 от 29.02.2024,2024-02-29,,B.01.U.KZ10VBS00099864 от 02.02.2018,ТОО «АксуКант»,170340020781
KZ.1110033.24.01.01014,2021-01-15,2026-01-15,KZ88VTE00096772 22.02.2022 г. - 01.06.2025 г.,"Акционерное общество ""Кокшетауские минеральные воды""",950440000010
д/с  KZ  3510396.13.12.00322  08.09.2023-04.09.2027,2023-09-08,2027-09-04,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00317 08.09.2023-05.09.2025,2023-09-08,2025-09-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00315 08.09.2023-05.09.2025,2023-09-08,2025-09-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00141 08.09.2023-01.08.2025,2023-09-08,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00314 08.09.2023-05.09.2025,2023-09-08,2025-09-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
Товары военного назначения не входят в единый перечень продукции подлежащей обязательной сертификации  ТР  ТС 017/2011  Письмо № СИО-05-10/1711 от 16.08.2022г,2022-08-16,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ  3510396.01.01.00143  09.09.2023-01.08.2025,2023-09-09,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ  3510396.01.01.00142  08.09.2023-01.08.2025,2023-09-08,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
Товары военного назначения не входят в единый перечень продукции подлежащей обязательной сертификации  ТР  ТС 017/2011  Письмо № СИО-05-10/1465 от 16.08.2022г,2022-08-16,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
Товары военного назначения не входят в единый перечень продукции подлежащей обязательной сертификации  ТР  ТС 017/2011  Письмо № СИО-05-10/1581 от 02.09.2020,2020-09-02,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС  KZ 7500361.01.01.06264  20.09.2023-05.05.2026,2023-09-20,2026-05-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.13.12.00340    17.11.2023-16.11.2028,2023-11-17,2028-11-16,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.13.12.00344    17.11.2023-16.11.2028,2023-11-17,2028-11-16,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ  3510396.01.01.00138  08.09.2023-01.08.2025,2023-09-08,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00316    08.09.2023-05.09.2025,2023-09-08,2025-09-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00333    17.11.2023-17.11.2026,2023-11-17,2026-11-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00334    17.11.2023-17.11.2026,2023-11-17,2026-11-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.13.12.00342  17.11.2023  -16.11.2028,2023-11-17,2028-11-16,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.13.12.00343    17.11.2023-16.11.2028,2023-11-17,2028-11-16,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
товар не входит в единный  перечень продукции подлежащей обязательной обязательной сертификации.Письмо №99 от 17.11.2023г,2023-11-17,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00337    17.11.2023-17.11.2026,2023-11-17,2026-11-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00338    17.11.2023-17.11.2026,2023-11-17,2026-11-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
Товары военного назначения не входят в единый перечень продукции подлежащей обязательной сертификации  ТР  ТС 017/2011  Письмо № СИО-05-10/1711 от 08.09.2023г,2023-09-08,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.13.12.00341    17.11.2023-16.11.2028,2023-11-17,2028-11-16,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ  3510396.01.01.00319  08.09.2023-04.09.2027,2023-09-08,2027-09-04,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ 3510396. 01.01.00159,2023-11-17,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ROCC RU C-KZ C 312.B.00052/20  8.11.2020-17.11.2023,2020-11-08,2023-11-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ  3510396.01.01.00322 22.09.2023-30.12.2025,2023-09-22,2025-12-30,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ3510396.13.12.00320   08.09.2023-13.04.2027,2023-09-08,2027-04-13,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ROCC RU C-KZ.C312. B.00076/22,2022-08-26,2025-08-25,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ 7500361.01.01.06302 22.09.2023-05.05.2026,2023-09-22,2026-05-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KZ 7500361.01.01.06301 22.09.2023-05.05.2026,2023-09-22,2026-05-05,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ЕАЭС KG417/01.06. Д.0009807  18.03.2020-17.03.2025,2020-03-18,2025-03-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
ROCC RU.C312.Н17911,2022-08-26,2025-08-25,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ3510396.01.01.00136 от 08.09.2023-01.08.2025,2023-09-09,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
с/с ROCC RU  C 312.Н.18021 от 18.07.2023 -17.07.2026,2023-07-18,2026-07-17,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ3510396.01.01.00137 от 08.09.2023-01.08.2025,2023-09-09,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
KZ3510396.01.01.00140 от 08.09.2023-01.08.2025,2023-09-09,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
"Письмо о необязательной сертификации продукции 
№ KZ/1727/24 ОТ 24.05.2024г",2024-05-24,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
"д/с ЕАЭС KZ7500651.12.12.20136
от 24.05.2024 по срок не установлен",2024-05-24,,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
С/с KZ3510396.01.01.00157,2023-11-17,2025-08-01,-,"Товарищество с ограниченной ответственностью ""Большевичка""",51240005039
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности KZ 12 № 0061793 от 12.07.2023г. Письмо № 04–22/277 от 31.08.2023г. от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал.,2023-07-12,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
№ЕАЭС KZ5110317.13.12.00668 от 22.10.2022 по 22.10.2023 г.,2022-10-22,2023-10-22,Не лицензируется,"ТОО ""Казахстанская производственная компания ""ELITE COMFORT""",201140000621
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности KZ 12 № 0061792 от 12.07.2023г. Письмо № 04–22/277 от 31.08.2023г. от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал.,2023-07-12,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности KZ 12 № 0061790 от 12.07.2023г. Письмо № 04–22/277 от 31.08.2023г. от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал.,2023-07-12,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности  KZ 12 № 0061791 от 12.07.2023г. Письмо № 04–22/277 от 31.08.2023г. от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал.,2023-07-12,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности KZ 12 №0063566 от 31.08.2023г. Письмо №04-23/403 от 05.12.2023г от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал,2023-08-31,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Свидетельство о соответствии транспортного средства с внесенными в его конструкцию изменениями требованиями безопасности KZ 12 №0063043 от 16.08.2023г. Письмо №04-23/403 от 05.12.2023г от АО «Национальный центр экспертизы и сертификации» Акмолинский филиал,2023-08-16,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
№ ЕАЭС KZ 7500533.13.12.04053 от 21.08.2024,2024-08-21,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
ЕАЭС KZ 7500533.13.12.04588 от 18.04.2024,2024-04-18,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС № ЕАЭС KZ 7500430.13.12.01155 от 04.10.2024,2024-10-04,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС № ЕАЭС KZ 7500430.13.12.01158 от 04.10.2024,2024-10-04,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС № ЕАЭС KZ 7500430.13.12.01156 от 04.10.2024,2024-10-04,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС № ЕАЭС KZ 7500430.13.12.01157 от 04.10.2024,2024-10-04,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС N RU Д-KZ.РА05.В.10526/24 от 14.06.2024,2024-06-14,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
Декларация о соответствии ЕАЭС N RU Д-KZ.PA05.B.10453/24 от 14.06.2024,2024-06-14,,-,"ТОО ""Машиностроительная компания ""Каспий""",120240021251
"Сертификат
KZ 7100934.01.01.02497
18.09.23 – 18.09.24",2023-09-18,2024-09-18,"Свидетельство
KG.11.01.09.008.E.001104.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00514
31.01.23 – 31.01.24",2023-01-31,2024-01-31,"Свидетельство
KG.11.01.09.008.E.001102.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00512
31.01.23 – 31.01.24",2023-01-31,2024-01-31,"Свидетельство
KG.11.01.09.008.E.001101.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00515
31.01.23 – 31.01.24",2023-01-31,2024-01-31,"Свидетельство
KG.11.01.09.008.E.001100.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00679
21.08.23 – 21.08.24",2023-08-21,2024-08-21,"Свидетельство
KG.11.01.09.008.E.001084.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00532
28.02.23 – 28.02.24",2023-02-28,2024-02-28,"Свидетельство
KG.11.01.09.008.E.001098.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00531
28.02.23 – 28.02.24",2023-02-28,2024-02-28,"Свидетельство
KG.11.01.09.008.E.001083.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 5510317.01.01.00513
31.01.23 – 31.01.24",2023-01-31,2024-01-31,"Свидетельство
KG.11.01.09.008.E.001528.04.22
от 12.04.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 7100934.01.01.02546
25.09.23 – 25.09.24",2023-09-25,2024-09-25,"Свидетельство
KG.11.01.09.008.E.001080.03.22
от 17.03.22 г.","ТОО ""Asian Paints""",90240015645
"Сертификат
KZ 7100934.01.01.02498
18.09.23 – 18.09.24",2023-09-18,2024-09-18,"Не подлежит обязательной регистрации,
письмо № №ЗТ-2023-01918006 от 13.10.23 г.","ТОО ""Asian Paints""",90240015645
"Декларация
KZ 5510317.13.12.01224
07.03.23 – 07.03.24",2023-03-07,2024-03-07,"Свидетельство
KG.11.01.09.008.E.001232.03.22
от 25.03.22 г.","ТОО ""Asian Paints""",90240015645
"Декларация
KZ 5510317.13.12.01313
18.04.23 – 18.04.24",2023-04-18,2024-04-18,"Свидетельство
KG.11.01.09.008.E.000821.02.23
от 02.02.23 г.","ТОО ""Asian Paints""",90240015645
Информационное письмо № 231122-05,2022-11-23,,20012333 от 25.08.2020г.,"ТОО ""КазЭкоХим""",171040029320
№ ЕАЭС KZ 3910317.01.01.00122,2022-08-31,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01324,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01321,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.01.01.00123,2022-08-31,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01320,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ЕАЭС KZ 3910317.13.12.01477,2022-09-30,2023-09-30,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ЕАЭС KZ 3910317.13.12.01319,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ЕАЭС KZ 3910317.13.12.01369,2022-09-08,2023-09-08,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.01.01.00120,2022-08-31,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.01.01.00130,2022-10-14,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01322,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01528,2022-10-14,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.01.01.00374,2022-08-31,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.01.01.00373,2022-08-31,2023-08-31,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
№ ЕАЭС KZ 3910317.13.12.01316,2022-08-26,2023-08-26,-,Учреждение «Костанайское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»,950140000664
Декларация о соответствии № ЕАЭС KZ 3910317.13.12.02668,2023-11-27,2024-11-26,№ 25000769 от 14.01.2025 года,"ИП ""Исеноманова Р.К.""",550923401393
